start_date,start_station_code,end_date,end_station_code,duration_sec,is_member
2018-04-28 16:04,6429,2018-04-28 16:36,6429,1889,1
2018-04-28 16:04,6072,2018-04-28 16:20,6136,907,1
2018-04-28 16:04,6253,2018-04-28 16:12,6343,442,1
2018-04-28 16:04,7061,2018-04-28 16:10,6344,349,1
2018-04-28 16:04,6243,2018-04-28 16:07,6301,134,1
2018-04-28 16:04,6274,2018-04-28 16:13,6140,508,1
2018-04-28 16:04,6750,2018-04-28 16:22,6248,1041,1
2018-04-28 16:05,6250,2018-04-28 16:32,6384,1647,1
2018-04-28 16:05,6406,2018-04-28 16:37,6223,1966,1
2018-04-28 16:05,6057,2018-04-28 16:37,7007,1943,1
2018-04-28 16:05,6193,2018-04-28 16:21,6277,997,1
2018-04-28 16:05,6064,2018-04-28 16:13,7047,524,1
2018-04-28 16:05,6023,2018-04-28 16:29,7050,1436,0
2018-04-28 16:05,6396,2018-04-28 16:41,6396,2173,0
2018-04-28 16:05,6350,2018-04-28 16:12,6406,438,1
2018-04-28 16:05,6235,2018-04-28 16:13,7045,521,1
2018-04-28 16:05,6235,2018-04-28 16:13,7045,511,1
2018-04-28 16:05,6036,2018-04-28 16:38,6092,1974,0
2018-04-28 16:04,7053,2018-04-28 16:23,6059,1121,1
2018-04-28 16:05,6254,2018-04-28 16:07,6910,141,1
2018-04-28 16:05,6036,2018-04-28 16:29,6173,1450,0
2018-04-28 16:05,6127,2018-04-28 16:16,6234,676,1
2018-04-28 16:05,6127,2018-04-28 16:17,6234,691,1
2018-04-28 16:05,6018,2018-04-28 16:43,6501,2302,1
2018-04-28 16:05,6200,2018-04-28 16:12,6233,392,1
2018-04-28 16:05,6214,2018-04-28 16:09,6220,233,1
2018-04-28 16:05,6036,2018-04-28 16:37,6092,1937,0
2018-04-28 16:05,6341,2018-04-28 17:14,6052,4105,0
2018-04-28 16:05,6215,2018-04-28 16:17,6012,739,0
2018-04-28 16:05,6178,2018-04-28 16:09,6044,257,1
2018-04-28 16:05,6195,2018-04-28 16:27,6924,1293,1
2018-04-28 16:05,6213,2018-04-28 16:09,6209,226,1
2018-04-28 16:05,6750,2018-04-28 16:21,6910,960,1
2018-04-28 16:05,6215,2018-04-28 16:17,6012,731,0
2018-04-28 16:05,6373,2018-04-28 16:17,6373,730,1
2018-04-28 16:05,6036,2018-04-28 16:31,6090,1514,0
2018-04-28 16:05,6396,2018-04-28 16:41,6396,2133,0
2018-04-28 16:05,6929,2018-04-28 16:15,6191,565,1
2018-04-28 16:05,6157,2018-04-28 16:15,6150,581,1
2018-04-28 16:05,6018,2018-04-28 16:43,6501,2280,1
2018-04-28 16:05,6064,2018-04-28 16:13,6208,458,1
2018-04-28 16:05,6329,2018-04-28 16:33,6140,1658,1
2018-04-28 16:06,6181,2018-04-28 16:13,6181,465,1
2018-04-28 16:06,6154,2018-04-28 16:09,6156,190,1
2018-04-28 16:06,6036,2018-04-28 16:31,6090,1514,0
2018-04-28 16:06,6215,2018-04-28 16:17,6012,712,0
2018-04-28 16:06,6026,2018-04-28 16:25,6206,1185,0
2018-04-28 16:06,6346,2018-04-28 16:17,6720,673,1
2018-04-28 16:06,6023,2018-04-28 16:29,7050,1389,0
2018-04-28 16:06,7028,2018-04-28 17:28,6749,4960,0
2018-04-28 16:06,6346,2018-04-28 16:32,6026,1565,1
2018-04-28 16:06,6341,2018-04-28 17:13,6052,4040,0
2018-04-28 16:06,6397,2018-04-28 16:12,6395,350,1
2018-04-28 16:06,6327,2018-04-28 16:09,6250,208,1
2018-04-28 16:06,7028,2018-04-28 17:28,6749,4916,0
2018-04-28 16:06,7024,2018-04-28 16:15,6188,527,0
2018-04-28 16:06,6041,2018-04-28 16:10,6048,224,1
2018-04-28 16:06,6372,2018-04-28 16:27,6145,1274,0
2018-04-28 16:06,6346,2018-04-28 16:32,6026,1545,1
2018-04-28 16:06,7024,2018-04-28 16:14,6188,500,0
2018-04-28 16:06,6157,2018-04-28 16:15,6150,510,1
2018-04-28 16:06,6408,2018-04-28 16:23,6406,987,1
2018-04-28 16:06,6052,2018-04-28 16:31,6402,1492,1
2018-04-28 16:06,6418,2018-04-28 16:54,6269,2872,1
2018-04-28 16:06,6219,2018-04-28 16:14,7032,466,1
2018-04-28 16:06,6100,2018-04-28 16:16,6078,610,1
2018-04-28 16:06,6099,2018-04-28 16:53,6502,2828,0
2018-04-28 16:06,6177,2018-04-28 16:21,7083,857,0
2018-04-28 16:06,6408,2018-04-28 16:23,6406,989,1
2018-04-28 16:06,6026,2018-04-28 16:25,6206,1124,1
2018-04-28 16:06,6729,2018-04-28 16:17,6026,638,0
2018-04-28 16:06,6134,2018-04-28 16:17,6152,655,1
2018-04-28 16:06,6907,2018-04-28 16:30,6206,1422,1
2018-04-28 16:06,6907,2018-04-28 16:30,6206,1418,1
2018-04-28 16:06,6408,2018-04-28 16:19,6401,741,1
2018-04-28 16:06,6248,2018-04-28 16:19,6152,761,1
2018-04-28 16:06,6391,2018-04-28 16:18,6129,707,1
2018-04-28 16:06,6177,2018-04-28 16:31,7083,1489,0
2018-04-28 16:06,6712,2018-04-28 16:32,6714,1509,1
2018-04-28 16:06,6099,2018-04-28 16:53,6502,2795,0
2018-04-28 16:06,6189,2018-04-28 16:22,6332,949,0
2018-04-28 16:06,6050,2018-04-28 16:20,6050,812,1
2018-04-28 16:06,6213,2018-04-28 16:21,6019,889,1
2018-04-28 16:06,6099,2018-04-28 16:53,6502,2801,0
2018-04-28 16:07,6195,2018-04-28 16:14,6157,463,1
2018-04-28 16:07,6196,2018-04-28 16:12,6136,301,1
2018-04-28 16:07,6184,2018-04-28 16:09,6182,143,1
2018-04-28 16:07,6015,2018-04-28 16:13,6745,373,1
2018-04-28 16:07,6225,2018-04-28 16:18,6203,652,1
2018-04-28 16:07,6216,2018-04-28 16:32,6052,1502,1
2018-04-28 16:07,6729,2018-04-28 16:17,6026,608,0
2018-04-28 16:07,6099,2018-04-28 16:55,6502,2882,0
2018-04-28 16:07,6344,2018-04-28 16:19,6234,708,1
2018-04-28 16:07,6729,2018-04-28 16:17,6026,599,1
2018-04-28 16:07,6224,2018-04-28 16:16,7028,539,1
2018-04-28 16:07,6105,2018-04-28 16:13,6011,367,1
2018-04-28 16:07,6910,2018-04-28 16:20,6314,774,1
2018-04-28 16:07,6099,2018-04-28 16:33,6401,1581,0
2018-04-28 16:07,6221,2018-04-28 16:22,6065,911,1
2018-04-28 16:07,6235,2018-04-28 16:23,6250,937,1
2018-04-28 16:07,6225,2018-04-28 16:13,6234,325,1
2018-04-28 16:07,6248,2018-04-28 16:11,7083,220,1
2018-04-28 16:07,6099,2018-04-28 16:34,6401,1573,0
2018-04-28 16:07,6209,2018-04-28 16:17,6178,568,1
2018-04-28 16:07,6344,2018-04-28 16:19,6234,697,1
2018-04-28 16:07,6001,2018-04-28 16:26,6119,1113,1
2018-04-28 16:07,6903,2018-04-28 16:26,6250,1096,0
2018-04-28 16:07,6052,2018-04-28 16:32,6402,1462,0
2018-04-28 16:07,6117,2018-04-28 16:09,6116,118,1
2018-04-28 16:07,6912,2018-04-28 16:16,6234,510,1
2018-04-28 16:07,6903,2018-04-28 16:26,6250,1089,0
2018-04-28 16:08,6160,2018-04-28 16:26,6067,1120,1
2018-04-28 16:08,6052,2018-04-28 16:31,6402,1436,0
2018-04-28 16:08,6235,2018-04-28 16:23,6250,912,1
2018-04-28 16:08,6101,2018-04-28 16:36,6100,1698,1
2018-04-28 16:08,6215,2018-04-28 16:17,6012,576,0
2018-04-28 16:08,6503,2018-04-28 16:12,6711,232,1
2018-04-28 16:08,6052,2018-04-28 16:32,6402,1437,0
2018-04-28 16:08,6910,2018-04-28 16:15,6361,437,1
2018-04-28 16:08,6375,2018-04-28 16:45,6124,2208,0
2018-04-28 16:08,6211,2018-04-28 16:12,6221,280,1
2018-04-28 16:08,6306,2018-04-28 16:29,6281,1258,0
2018-04-28 16:08,6925,2018-04-28 16:34,7043,1587,1
2018-04-28 16:08,7035,2018-04-28 16:29,6389,1292,1
2018-04-28 16:08,6052,2018-04-28 16:31,6402,1391,0
2018-04-28 16:08,6271,2018-04-28 16:47,6704,2326,1
2018-04-28 16:08,6036,2018-04-28 16:31,6090,1381,0
2018-04-28 16:08,6052,2018-04-28 16:31,6402,1366,0
2018-04-28 16:08,6177,2018-04-28 16:20,6195,735,1
2018-04-28 16:08,6919,2018-04-28 16:11,7046,149,1
2018-04-28 16:08,6036,2018-04-28 16:37,6092,1754,0
2018-04-28 16:08,6408,2018-04-28 16:34,6375,1524,1
2018-04-28 16:08,6181,2018-04-28 16:11,6229,169,1
2018-04-28 16:08,6184,2018-04-28 16:20,6902,713,1
2018-04-28 16:08,6203,2018-04-28 16:16,6063,424,1
2018-04-28 16:08,6179,2018-04-28 16:15,6012,421,0
2018-04-28 16:09,6425,2018-04-28 16:35,6402,1591,0
2018-04-28 16:09,6416,2018-04-28 16:35,6415,1597,1
2018-04-28 16:09,6155,2018-04-28 16:21,6202,758,1
2018-04-28 16:09,7042,2018-04-28 16:22,7007,799,1
2018-04-28 16:09,7035,2018-04-28 16:29,6389,1235,1
2018-04-28 16:09,6038,2018-04-28 16:28,6406,1131,0
2018-04-28 16:09,6906,2018-04-28 16:15,6259,340,1
2018-04-28 16:09,6181,2018-04-28 16:15,6202,339,1
2018-04-28 16:09,7052,2018-04-28 16:20,6038,647,1
2018-04-28 16:09,6203,2018-04-28 16:16,6063,398,1
2018-04-28 16:09,6315,2018-04-28 16:27,6232,1104,0
2018-04-28 16:09,7070,2018-04-28 16:13,7052,213,1
2018-04-28 16:09,6107,2018-04-28 16:21,6434,684,1
2018-04-28 16:09,6058,2018-04-28 16:13,7047,234,1
2018-04-28 16:09,6038,2018-04-28 16:26,6406,999,0
2018-04-28 16:09,6177,2018-04-28 16:19,6211,603,1
2018-04-28 16:09,6154,2018-04-28 16:20,6111,680,1
2018-04-28 16:09,6752,2018-04-28 16:42,6078,1996,0
2018-04-28 16:09,6921,2018-04-28 16:33,6026,1414,1
2018-04-28 16:09,6099,2018-04-28 16:55,6502,2732,0
2018-04-28 16:09,6335,2018-04-28 16:23,6737,830,0
2018-04-28 16:09,6752,2018-04-28 16:42,6078,1986,0
2018-04-28 16:09,6209,2018-04-28 16:19,6183,606,0
2018-04-28 16:09,6369,2018-04-28 16:36,6041,1614,1
2018-04-28 16:09,6099,2018-04-28 16:53,6502,2637,0
2018-04-28 16:09,6307,2018-04-28 16:25,7040,927,1
2018-04-28 16:10,6013,2018-04-28 16:11,6007,85,1
2018-04-28 16:10,6204,2018-04-28 16:18,6067,523,1
2018-04-28 16:10,7052,2018-04-28 16:20,6038,607,1
2018-04-28 16:10,6099,2018-04-28 16:53,6502,2618,0
2018-04-28 16:10,6140,2018-04-28 16:14,6146,278,1
2018-04-28 16:10,6015,2018-04-28 16:27,6119,1046,1
2018-04-28 16:10,6036,2018-04-28 16:26,6108,993,1
2018-04-28 16:10,6156,2018-04-28 16:12,6156,113,0
2018-04-28 16:10,6227,2018-04-28 16:17,6163,403,1
2018-04-28 16:10,7015,2018-04-28 16:21,6712,655,0
2018-04-28 16:10,6419,2018-04-28 16:18,6315,509,1
2018-04-28 16:10,6207,2018-04-28 16:12,6202,144,1
2018-04-28 16:10,6156,2018-04-28 16:12,6156,102,0
2018-04-28 16:10,6395,2018-04-28 16:14,6388,237,1
2018-04-28 16:10,6227,2018-04-28 16:37,6137,1592,1
2018-04-28 16:10,6207,2018-04-28 16:12,6202,134,1
2018-04-28 16:10,6250,2018-04-28 16:22,6199,710,1
2018-04-28 16:10,6921,2018-04-28 16:33,6026,1366,1
2018-04-28 16:10,6100,2018-04-28 16:15,6100,278,0
2018-04-28 16:10,6183,2018-04-28 16:20,7038,575,1
2018-04-28 16:10,6221,2018-04-28 16:15,7031,312,1
2018-04-28 16:10,6036,2018-04-28 16:46,7050,2149,1
2018-04-28 16:10,6708,2018-04-28 16:20,6068,555,0
2018-04-28 16:10,6004,2018-04-28 17:03,7054,3140,1
2018-04-28 16:10,7015,2018-04-28 16:21,6712,649,0
2018-04-28 16:10,6173,2018-04-28 16:19,6073,523,1
2018-04-28 16:10,6271,2018-04-28 16:31,6335,1213,1
2018-04-28 16:10,6924,2018-04-28 16:20,6912,551,1
2018-04-28 16:11,6091,2018-04-28 16:25,7081,845,0
2018-04-28 16:11,6019,2018-04-28 16:35,6395,1486,1
2018-04-28 16:11,6002,2018-04-28 16:21,6700,604,1
2018-04-28 16:11,6916,2018-04-28 16:20,6165,563,0
2018-04-28 16:11,6095,2018-04-28 16:12,6093,96,1
2018-04-28 16:11,6117,2018-04-28 16:14,6018,191,1
2018-04-28 16:11,6901,2018-04-28 16:29,6124,1092,1
2018-04-28 16:11,6406,2018-04-28 16:29,6039,1096,1
2018-04-28 16:11,7017,2018-04-28 16:14,6397,164,1
2018-04-28 16:11,6901,2018-04-28 16:35,6387,1444,1
2018-04-28 16:11,6091,2018-04-28 16:25,7081,825,1
2018-04-28 16:11,6119,2018-04-28 16:47,6709,2182,1
2018-04-28 16:11,6395,2018-04-28 16:14,6396,151,1
2018-04-28 16:11,6358,2018-04-28 16:16,6267,312,1
2018-04-28 16:11,6112,2018-04-28 16:13,6729,96,1
2018-04-28 16:11,6062,2018-04-28 16:21,6218,569,1
2018-04-28 16:11,6423,2018-04-28 16:13,6419,102,1
2018-04-28 16:11,6170,2018-04-28 16:16,6187,264,1
2018-04-28 16:11,6331,2018-04-28 16:32,7005,1274,1
2018-04-28 16:11,6039,2018-04-28 16:46,6143,2075,0
2018-04-28 16:11,6331,2018-04-28 16:33,7005,1294,1
2018-04-28 16:11,6216,2018-04-28 16:32,6052,1221,0
2018-04-28 16:11,6226,2018-04-28 16:46,7073,2067,1
2018-04-28 16:11,7006,2018-04-28 16:22,6710,627,1
2018-04-28 16:12,6396,2018-04-28 16:18,6700,380,1
2018-04-28 16:12,6733,2018-04-28 16:33,6080,1292,1
2018-04-28 16:12,6150,2018-04-28 16:29,6196,1016,1
2018-04-28 16:12,6397,2018-04-28 16:15,7017,210,1
2018-04-28 16:12,6150,2018-04-28 16:28,6196,1012,1
2018-04-28 16:12,6155,2018-04-28 16:32,6036,1201,1
2018-04-28 16:12,5007,2018-04-28 16:38,6116,1555,1
2018-04-28 16:12,6182,2018-04-28 16:23,6140,663,1
2018-04-28 16:12,6212,2018-04-28 16:21,6070,537,0
2018-04-28 16:12,6143,2018-04-28 16:44,6164,1921,0
2018-04-28 16:12,6927,2018-04-28 16:33,6200,1305,1
2018-04-28 16:12,6154,2018-04-28 16:15,6148,219,1
2018-04-28 16:12,6050,2018-04-28 16:27,6026,928,0
2018-04-28 16:12,6212,2018-04-28 16:21,6070,530,0
2018-04-28 16:12,6389,2018-04-28 16:21,6311,527,1
2018-04-28 16:12,6406,2018-04-28 16:25,6748,767,1
2018-04-28 16:12,6406,2018-04-28 16:25,6748,767,1
2018-04-28 16:12,6050,2018-04-28 16:41,6026,1754,0
2018-04-28 16:12,6181,2018-04-28 16:21,6152,577,1
2018-04-28 16:12,6927,2018-04-28 16:15,6306,206,1
2018-04-28 16:12,6196,2018-04-28 16:19,6216,449,1
2018-04-28 16:12,6212,2018-04-28 16:20,6070,505,0
2018-04-28 16:12,6208,2018-04-28 16:42,6406,1833,0
2018-04-28 16:12,7046,2018-04-28 16:32,6720,1228,1
2018-04-28 16:12,6166,2018-04-28 16:25,6195,750,1
2018-04-28 16:12,6164,2018-04-28 16:18,6929,370,1
2018-04-28 16:12,6131,2018-04-28 16:30,6174,1102,1
2018-04-28 16:12,6111,2018-04-28 16:24,6026,703,1
2018-04-28 16:12,6251,2018-04-28 16:15,6915,194,1
2018-04-28 16:12,6902,2018-04-28 16:25,6011,769,1
2018-04-28 16:12,6196,2018-04-28 16:19,6216,428,1
2018-04-28 16:12,6050,2018-04-28 16:41,6026,1709,0
2018-04-28 16:12,6213,2018-04-28 16:18,6201,372,1
2018-04-28 16:12,6029,2018-04-28 16:36,6036,1424,0
2018-04-28 16:12,6155,2018-04-28 16:27,6393,888,1
2018-04-28 16:12,6204,2018-04-28 16:29,6200,988,1
2018-04-28 16:12,6251,2018-04-28 16:15,6915,175,1
2018-04-28 16:13,6706,2018-04-28 16:25,6427,749,1
2018-04-28 16:13,6093,2018-04-28 16:19,6107,397,0
2018-04-28 16:13,6711,2018-04-28 16:32,6167,1175,1
2018-04-28 16:13,6411,2018-04-28 16:22,6099,534,1
2018-04-28 16:13,7059,2018-04-28 16:31,6406,1124,1
2018-04-28 16:13,6253,2018-04-28 16:21,6324,511,1
2018-04-28 16:13,6186,2018-04-28 16:24,6910,681,1
2018-04-28 16:13,6155,2018-04-28 16:17,6184,235,0
2018-04-28 16:13,6036,2018-04-28 16:33,6921,1203,0
2018-04-28 16:13,7049,2018-04-28 16:22,6098,518,1
2018-04-28 16:13,6156,2018-04-28 16:32,6023,1128,0
2018-04-28 16:13,6407,2018-04-28 16:29,6050,952,1
2018-04-28 16:13,6902,2018-04-28 16:25,6011,706,1
2018-04-28 16:13,7049,2018-04-28 16:31,6377,1091,1
2018-04-28 16:13,7039,2018-04-28 16:18,6371,321,1
2018-04-28 16:13,6156,2018-04-28 16:32,6023,1145,0
2018-04-28 16:13,6039,2018-04-28 16:20,6042,413,0
2018-04-28 16:13,6039,2018-04-28 16:20,6042,423,0
2018-04-28 16:13,6248,2018-04-28 16:16,6229,149,1
2018-04-28 16:13,6036,2018-04-28 16:36,7084,1357,0
2018-04-28 16:13,6064,2018-04-28 16:30,6207,1003,1
2018-04-28 16:13,6008,2018-04-28 16:25,6061,706,1
2018-04-28 16:13,6004,2018-04-28 17:03,7054,2953,0
2018-04-28 16:13,6203,2018-04-28 16:17,6079,188,0
2018-04-28 16:13,6039,2018-04-28 16:20,6042,402,0
2018-04-28 16:14,6058,2018-04-28 16:24,6107,616,1
2018-04-28 16:13,6036,2018-04-28 16:35,7084,1308,0
2018-04-28 16:14,6036,2018-04-28 16:36,7084,1319,0
2018-04-28 16:14,6502,2018-04-28 17:02,6502,2904,0
2018-04-28 16:14,6211,2018-04-28 16:25,6157,667,1
2018-04-28 16:14,6169,2018-04-28 16:17,6178,202,1
2018-04-28 16:14,5003,2018-04-28 16:17,5002,186,1
2018-04-28 16:14,7052,2018-04-28 16:26,6038,713,1
2018-04-28 16:14,6203,2018-04-28 16:17,6079,161,1
2018-04-28 16:14,6406,2018-04-28 16:35,6050,1282,0
2018-04-28 16:14,6904,2018-04-28 16:20,6257,365,1
2018-04-28 16:14,6143,2018-04-28 16:22,6154,486,0
2018-04-28 16:14,6143,2018-04-28 16:22,6154,448,0
2018-04-28 16:14,6155,2018-04-28 16:19,6184,277,1
2018-04-28 16:14,6035,2018-04-28 16:52,6748,2276,1
2018-04-28 16:14,6907,2018-04-28 16:21,6163,394,1
2018-04-28 16:14,6406,2018-04-28 16:35,6050,1260,0
2018-04-28 16:14,6059,2018-04-28 16:29,6095,895,1
2018-04-28 16:14,6016,2018-04-28 16:36,10002,1283,0
2018-04-28 16:15,6906,2018-04-28 16:40,6906,1556,0
2018-04-28 16:14,6229,2018-04-28 16:17,6183,138,1
2018-04-28 16:15,6221,2018-04-28 16:31,6902,973,0
2018-04-28 16:15,6395,2018-04-28 16:45,6114,1809,1
2018-04-28 16:15,6016,2018-04-28 16:36,10002,1269,0
2018-04-28 16:15,6262,2018-04-28 16:51,6216,2189,0
2018-04-28 16:15,6147,2018-04-28 16:22,6169,458,1
2018-04-28 16:15,6503,2018-04-28 16:31,6347,973,1
2018-04-28 16:15,6095,2018-04-28 16:29,6007,833,0
2018-04-28 16:15,6200,2018-04-28 16:42,6211,1609,0
2018-04-28 16:15,6272,2018-04-28 16:36,6150,1244,0
2018-04-28 16:15,6202,2018-04-28 16:29,4002,865,1
2018-04-28 16:15,6338,2018-04-28 16:37,6370,1307,1
2018-04-28 16:15,6262,2018-04-28 16:50,6216,2091,1
2018-04-28 16:15,6103,2018-04-28 16:38,6014,1390,1
2018-04-28 16:15,6050,2018-04-28 16:27,6026,721,0
2018-04-28 16:15,6901,2018-04-28 16:23,6023,460,0
2018-04-28 16:15,6152,2018-04-28 16:40,6038,1471,1
2018-04-28 16:15,6136,2018-04-28 16:19,6164,229,1
2018-04-28 16:15,7071,2018-04-28 16:30,6406,891,0
2018-04-28 16:15,6315,2018-04-28 16:21,6316,364,1
2018-04-28 16:15,6002,2018-04-28 16:21,6128,346,1
2018-04-28 16:15,6147,2018-04-28 16:29,6079,789,1
2018-04-28 16:15,6213,2018-04-28 16:24,6012,509,1
2018-04-28 16:15,6064,2018-04-28 16:35,6119,1154,1
2018-04-28 16:15,6157,2018-04-28 16:25,6009,552,0
2018-04-28 16:15,6073,2018-04-28 16:32,6070,991,0
2018-04-28 16:15,6026,2018-04-28 16:22,6023,422,1
2018-04-28 16:15,6720,2018-04-28 16:21,6700,358,1
2018-04-28 16:16,6923,2018-04-28 16:45,6154,1798,1
2018-04-28 16:15,6340,2018-04-28 16:19,7061,181,1
2018-04-28 16:16,6036,2018-04-28 16:32,6921,1004,0
2018-04-28 16:16,6103,2018-04-28 16:38,6014,1364,1
2018-04-28 16:16,6250,2018-04-28 16:22,6255,380,1
2018-04-28 16:16,6918,2018-04-28 16:32,6396,999,0
2018-04-28 16:16,6314,2018-04-28 16:26,6136,624,1
2018-04-28 16:16,6026,2018-04-28 16:24,6023,477,1
2018-04-28 16:16,6406,2018-04-28 16:44,6047,1690,0
2018-04-28 16:16,7050,2018-04-28 16:38,6026,1313,1
2018-04-28 16:16,7020,2018-04-28 16:41,6199,1490,1
2018-04-28 16:16,7071,2018-04-28 16:32,6406,960,0
2018-04-28 16:16,6918,2018-04-28 16:32,6396,980,0
2018-04-28 16:16,6744,2018-04-28 16:38,6404,1303,1
2018-04-28 16:16,6032,2018-04-28 16:33,6026,1002,0
2018-04-28 16:16,6229,2018-04-28 16:19,6223,199,1
2018-04-28 16:16,6032,2018-04-28 16:33,6026,1013,0
2018-04-28 16:16,6727,2018-04-28 16:31,7055,873,1
2018-04-28 16:16,6200,2018-04-28 16:42,6211,1527,0
2018-04-28 16:16,7050,2018-04-28 16:36,6026,1221,1
2018-04-28 16:16,6307,2018-04-28 16:21,6214,269,1
2018-04-28 16:16,6302,2018-04-28 16:23,6246,426,1
2018-04-28 16:16,6026,2018-04-28 16:24,6023,444,1
2018-04-28 16:16,6143,2018-04-28 16:25,6181,526,1
2018-04-28 16:16,6272,2018-04-28 16:25,6152,554,1
2018-04-28 16:16,6087,2018-04-28 16:31,6427,870,1
2018-04-28 16:16,7020,2018-04-28 16:41,6199,1463,1
2018-04-28 16:16,6050,2018-04-28 16:27,6026,641,0
2018-04-28 16:16,6005,2018-04-28 16:43,6026,1578,0
2018-04-28 16:16,6901,2018-04-28 16:23,6023,381,0
2018-04-28 16:16,7071,2018-04-28 16:23,7071,376,1
2018-04-28 16:16,7081,2018-04-28 16:25,6406,536,1
2018-04-28 16:16,6250,2018-04-28 16:21,6255,284,1
2018-04-28 16:16,7076,2018-04-28 16:27,6061,605,1
2018-04-28 16:17,6192,2018-04-28 16:30,6170,825,1
2018-04-28 16:17,6213,2018-04-28 16:20,6221,225,1
2018-04-28 16:17,6167,2018-04-28 16:28,6154,664,0
2018-04-28 16:17,6102,2018-04-28 16:36,6032,1161,0
2018-04-28 16:17,6087,2018-04-28 16:41,6435,1456,0
2018-04-28 16:17,7032,2018-04-28 17:29,6716,4345,0
2018-04-28 16:17,6923,2018-04-28 16:45,6154,1721,1
2018-04-28 16:17,7050,2018-04-28 16:37,6026,1237,1
2018-04-28 16:17,6306,2018-04-28 16:36,6164,1151,1
2018-04-28 16:17,6406,2018-04-28 16:44,6047,1620,1
2018-04-28 16:17,6393,2018-04-28 16:37,6014,1206,1
2018-04-28 16:17,6130,2018-04-28 16:20,6131,203,1
2018-04-28 16:17,6087,2018-04-28 16:41,6435,1448,0
2018-04-28 16:17,6907,2018-04-28 16:22,6255,316,1
2018-04-28 16:17,7032,2018-04-28 17:29,6716,4321,0
2018-04-28 16:17,6152,2018-04-28 16:33,6361,974,0
2018-04-28 16:17,6393,2018-04-28 16:21,4000,252,1
2018-04-28 16:17,6732,2018-04-28 16:38,6041,1256,1
2018-04-28 16:17,6248,2018-04-28 16:22,6140,314,1
2018-04-28 16:17,6306,2018-04-28 16:21,6310,219,1
2018-04-28 16:17,6019,2018-04-28 16:27,6155,569,1
2018-04-28 16:17,6032,2018-04-28 16:42,6406,1504,1
2018-04-28 16:17,6250,2018-04-28 16:22,6734,261,1
2018-04-28 16:17,7017,2018-04-28 16:25,6395,474,1
2018-04-28 16:17,6246,2018-04-28 16:52,6111,2073,1
2018-04-28 16:17,6005,2018-04-28 16:43,6026,1557,0
2018-04-28 16:17,6258,2018-04-28 16:49,6302,1932,1
2018-04-28 16:17,6907,2018-04-28 16:28,6200,659,1
2018-04-28 16:17,6231,2018-04-28 16:24,6094,389,1
2018-04-28 16:17,6136,2018-04-28 16:40,6310,1341,0
2018-04-28 16:17,6331,2018-04-28 16:50,7024,1944,0
2018-04-28 16:17,6178,2018-04-28 16:23,6169,307,1
2018-04-28 16:17,6018,2018-04-28 16:26,6111,526,1
2018-04-28 16:17,6234,2018-04-28 16:24,6262,365,1
2018-04-28 16:17,6275,2018-04-28 16:31,7063,787,1
2018-04-28 16:18,6323,2018-04-28 16:47,6012,1740,0
2018-04-28 16:18,6241,2018-04-28 16:34,6014,957,1
2018-04-28 16:18,6373,2018-04-28 16:33,6108,944,1
2018-04-28 16:18,7039,2018-04-28 16:32,6248,854,1
2018-04-28 16:18,6100,2018-04-28 16:25,6403,458,1
2018-04-28 16:18,7026,2018-04-28 16:40,6264,1363,1
2018-04-28 16:18,6018,2018-04-28 16:26,6111,502,1
2018-04-28 16:18,6258,2018-04-28 16:49,6302,1890,1
2018-04-28 16:18,6062,2018-04-28 16:25,6087,455,1
2018-04-28 16:18,6221,2018-04-28 16:25,6235,394,1
2018-04-28 16:18,6227,2018-04-28 16:40,6143,1338,0
2018-04-28 16:18,6097,2018-04-28 16:56,6196,2297,0
2018-04-28 16:18,6380,2018-04-28 16:20,7043,96,1
2018-04-28 16:18,6907,2018-04-28 16:25,6362,440,1
2018-04-28 16:18,6227,2018-04-28 16:40,6143,1336,0
2018-04-28 16:18,6142,2018-04-28 16:31,6015,783,1
2018-04-28 16:18,6182,2018-04-28 16:22,6211,247,1
2018-04-28 16:18,6097,2018-04-28 16:56,6196,2273,0
2018-04-28 16:18,6064,2018-04-28 16:39,6044,1237,1
2018-04-28 16:18,6073,2018-04-28 16:35,6117,1025,1
2018-04-28 16:18,6203,2018-04-28 16:26,6092,464,1
2018-04-28 16:18,6263,2018-04-28 16:32,6375,808,0
2018-04-28 16:18,6216,2018-04-28 16:38,6229,1201,1
2018-04-28 16:19,6064,2018-04-28 16:39,6044,1216,1
2018-04-28 16:19,6126,2018-04-28 16:31,6140,750,1
2018-04-28 16:19,6729,2018-04-28 16:24,6118,332,1
2018-04-28 16:19,6180,2018-04-28 16:25,6104,373,1
2018-04-28 16:19,6143,2018-04-28 16:35,6143,980,1
2018-04-28 16:19,6015,2018-04-28 16:42,6107,1369,1
2018-04-28 16:19,6142,2018-04-28 16:24,6141,312,0
2018-04-28 16:19,6142,2018-04-28 16:48,6396,1752,0
2018-04-28 16:19,6231,2018-04-28 16:42,6106,1369,1
2018-04-28 16:19,7065,2018-04-28 16:42,6214,1363,1
2018-04-28 16:19,7026,2018-04-28 16:40,6264,1297,1
2018-04-28 16:19,6136,2018-04-28 16:21,7026,125,1
2018-04-28 16:19,6276,2018-04-28 16:21,6254,133,1
2018-04-28 16:19,6143,2018-04-28 16:35,6143,973,0
2018-04-28 16:19,7066,2018-04-28 16:33,6092,819,1
